0-380-81130-8,Skin Deep,"Cross, Kathleen",Avon Books,307,1999,,Paperback,,en,1st ptg.,"Height: 7.25 Inches, Length: 4.25 Inches, Weight: 0.35 Pounds, Width: 1 Inches",6.99,https://images.isbndb.com/covers/13/04/9780380811304.jpg,Success,133,22.3.4
0-87477-985-5,The Good Son: A Complete Parenting Plan,"Gurian, Michael",Tarcher,400,9/6/1999,"Boys, Boys--Psychology, Boys--Conduct of life, Child rearing, HQ775 .G82 1999, 305.23",Hardcover,"Offers A Handbook For Parents Concerned With The Development Of Moral And Ethical Values In Boys From Birth To The Age Of Eighteen. The Declining Moral Health Of Our Sons -- Two Of Life's Most Important Words -- The Good Son Parenting Plan -- A Crucial Duty -- The Challenge Of Providing Discipline And Moral Development To Boys -- What Does It Mean To Have A Son? -- The Male Question -- Merilee's Courage -- Morality Is Somewhat Different For Boys -- Aggression And The Brain -- Testosterone -- Hormones And Stress -- External Behavior And The Male Brain -- Brain Flexibility -- The Brain At Rest -- Impulse Control -- Mental Disease -- Inside The Male Mind: The Search For Inherent Worth And Value -- Boys Depend On Moral Training -- Are We Protecting Our Sons From Moral Harm? -- The Nowhere Men -- Mark: What Are The Ten Commandments? -- Jonathan And His Friends: Strain On The Mother Son Bond -- Grant, Les, And Tommy: The Tragic Loss Of The Father -- Brandon: The Gradual Loss Of The Extended Family -- When The Media Poisons Our Boys -- The Mechanization Of Boyhood -- The Moral Nature Of Boys --^ Good Son Parenting Principles -- Nurturing The Early Years Of A Boy's Development: The Age Of Obedience (birth To Six Years Old) -- Infancy: Nurturing Boys From Birth To Eighteen Months -- Your Son's First Developmental Episode: An Overview -- He Is A Spiritual Embryo -- His Biggest Task -- He Learns By Imitation -- He Is A Literal Thinker -- He Is Delicate And Fragile -- He Sees Everyone As A Potential Nurturer -- The Age Of Obedience -- Developmental Milestones -- His Basic Needs And Cues -- His Intellectual Growth -- His Individual Temperament -- His Necessary Narcissism -- His Angels On Each Shoulder: Synchrony And Remedy -- His Moral Development -- Discipline Techniques -- The Beginnings Of Discipline -- Creating Discipline In Your Verbal Interactions -- The Role Of Adult Anger -- Using Appropriate Physical Discipline -- Using Bedtime As Self-discipline Development -- Moral Teaching -- A Healthy Moral And Emotional Environment -- Child Care -- The Role Of The Active Father --^ Adoption -- Extra Attention The Boy Needs -- Nutritional Issues -- Media Use -- The Rituals Of Life -- The Role Of Godmothers And Godfathers -- Emmit's Story -- The Toddler Years: Nurturing Boys Of Eighteen Months To Four Years -- Developmental Milestones -- His Basic Psychological Development -- His Intellectual Growth -- His Hunger To Explore -- His Hidden Biology -- Attention As Discipline -- His Toddler Search For Independence -- His Moral Development -- Discipline Techniques -- Creating A Family Discipline System -- Creating Discipline In Your Verbal Interactions -- Using A Time-out And Loss Of Privileges -- Showing Him How To Do The Right Thing -- Raising Your Voice -- Dealing With Repeated Offenses -- Spanking -- Using Bedtime As Self Discipline Development -- Toilet Training -- Moral Teaching -- Letting Toddlers Experiment -- Helping Toddlers Make Good Choices -- Finding The Spiritual In Everyday Life -- A Healthy Moral And Emotional Environment --^ Changes In The Caregiving System -- The Importance Of Motor Activity -- Media Use -- Terrence's Story -- The Boy Emerges: Nurturing Boys Of Five And Six -- Developmental Milestones -- His Intellectual Growth -- His New Sense Of Gender Identity -- His Moral Development -- Discipline Techniques -- Providing Adequate Love And Attention -- Providing Natural Consequences -- Providing Natural Rewards -- Creating Discipline In Your Verbal Interactions -- Limiting Whining And Backtalk -- Providing Behavioral Limits -- Giving Permission -- Teaching Appropriate Response Time -- Moral Teaching -- Building Spiritual Life -- Modeling Adult Responsibility -- Teaching Delayed Gratification -- Teaching Good Manners -- Pick Your Battles -- The Question Of Lying -- The Question Of Stealing -- Helping Him Channel Aggression -- A Healthy Moral And Emotional Environment -- Being Wise Parents And Authorities -- Preparing For School -- Chores And Allowance -- Discarding Cultural Stereotypes -- Media Use --^ The Rituals Of Life -- Philip's Story -- Nurturing The Middle Years Of A Boy's Development: The Age Of Convention (seven To Twelve Years Old) -- The Between Years: Nurturing Boys Of Seven And Eight -- Your Son's Second Developmental Episode: An Overview -- His Intellectual Development -- His Emotional Development -- His Biggest Task -- He Is In The Age Of Convention -- Developmental Milestones -- His Intellectual Development -- His Emotional Development -- His Moral Development -- Discipline Techniques -- Being A Strong Authority -- Creating Discipline In Your Verbal Interactions -- Handling Sibling Rivalry -- Praise And Criticism -- Moral Teaching -- Building Spiritual Life -- Teaching Good Manners -- Beginning A Service Activity As A Family -- The Question Of Lying -- Helping Him Channel Aggression -- A Healthy Moral And Emotional Environment -- The Family Environment -- The School Environment -- Chores And Allowance -- Media Use -- The Rituals Of Life -- Evan's Story --^ Pre-adolescence: Nurturing Boys Of Nine And Ten -- Developmental Milestones -- His Leap In Moral Development -- Discipline Techniques -- Providing Reasonable Consequences -- Creating Discipline In Your Verbal Interactions -- Dealing With Backtalk -- Disciplining The Hard-to-handle Boy -- Attention Deficit Hyperactive Disorder -- Moral Teaching -- Moral Training In Supervised Groups -- Sports And Athletics -- What To Do If Your Son Is Being Bullied -- When Your Son Is The Bully -- Sexual Morality -- Teaching The Art Of Thoughtfulness -- Expanding The Moral Dialogue At Home -- A Healthy Moral And Emotional Environment -- Spiritual Development -- Honor Obedience -- Chores And Allowance -- Don't Leave Him Home Alone -- Don't Overdo Privacy -- Protect Your Precious Moments -- When Parents Divorce -- Media Use -- The Rituals Of Life: The First Rite Of Passage -- Lester's Hope: Do Each Of Your Actions As A Gift To Some Living Thing -- Pre-puberty: Nurturing Boys Of Eleven And Twelve --^ Developmental Milestones -- His Brain Development -- His Verbal Development -- He Still Learns By Imitation -- His Moral Development -- Discipline Techniques -- Stopping Rudeness -- Grounding The Boy -- Moral Teaching -- Sexual Morality -- Teaching Honesty And Loyalty -- Teaching Toughness And Tenderness -- Guiding The Boy's Moral And Spiritual Quest -- Teaching Proper Consumption -- A Healthy Moral And Emotional Environment -- Handling Peer Pressure -- Be Very Involved In The Boy's Life -- Changing Roles Of Family Members -- Supporting Single Mothers -- Supporting Single Fathers -- Increase Honor Activities In Schools -- Media Use -- Jamal's Story -- Nurturing The Teenage Years Of A Boy's Development: The Age Of Moral Intuition (thirteen To Eighteen Years Old, And Beyond) -- Puberty: Nurturing Boys Of Thirteen And Fourteen -- Your Son's Third Developmental Episode: An Overview -- His Biggest Task -- His Thinking Is Not Always Consistent -- He Is In Some Real Emotional Turmoil --^ He Is Developing In The Age Of Moral Intuition -- Developmental Milestones -- His Encounter With Puberty -- His Emotional Development -- His Moral Development -- Risky Behavior During Puberty -- Separation From Parents -- Discipline Techniques -- Applying Curfews -- Holding To Core Rules -- Providing A Balance Of Freedom And Responsibility -- Providing More Than One Disciplinarian -- Moral Teaching -- Where To Draw The Moral Lines -- The Temptations Of Drugs And Alcohol -- Handling One Common Problem: Cigarette Use -- Handling Shoplifting And Stealing -- Building Spiritual Life -- Sexual Morality -- Helping Guide His Emotional Impulses -- A Healthy Moral And Emotional Environment -- Family And Community Life -- A Best Friend -- Mentors And Role Models -- The Need For Respect -- Homosexuality -- Media Use -- The Rituals Of Life: The Second Rite Of Passage -- A Doctor's Story -- The Middle Teens: Nurturing Boys Of Fifteen And Sixteen -- Developmental Milestones -- His Individuation --^ His Intellectual Development -- His Emotional Development -- His Moral Development -- Discipline Techniques -- Providing Rules And Consequences -- Creating Discipline In Your Verbal Interactions -- Practicing Creative Discipline -- Practicing Immediate Accountability -- Holding Appropriate Expectations Of Young Men -- Moral Teaching -- Holding High Moral Expectations -- Using Stories, Moral Puzzles, And Moral Debates -- Sexual Morality And Romance -- Handling A Son Who Has A Drinking Problem -- Challenging Teen Drug Use -- A Healthy Moral And Emotional Environment -- Trustable, Adaptable Parenting -- Work And The Workplace -- The School -- Media Use -- The Rituals Of Life: The Third Rite Of Passage -- Cameron's Story -- Pre-adulthood: Nurturing Young Men Of Seventeen, Eighteen, And Beyond -- Developmental Milestones -- His Intellectual Development -- His Emotional Development -- His Moral Development -- Discipline Techniques -- Providing Discipline For The One Bad Act --^ Moral Teaching -- Encouraging Moral And Spiritual Education Through Travel -- Encouraging Service Activities -- Teaching The Art Of Relationship -- Handling Money And Work -- Having Faith In Our Sons -- A Healthy Moral And Emotional Environment -- Supervision -- Responsibilities -- The Mentor -- Adult-adult Conversation -- Media Use -- The Rituals Of Life: The Fourth Rite Of Passage -- Marcel's Story -- Fifty Books And Movies That Stimulate Moral Growth In Boys. By Michael Gurian. Includes Bibliographical References (pages 367-383) And Index.",en,First Ed.,"Height: 9.34 Inches, Length: 6.34 Inches, Weight: 1.3 Pounds, Width: 1.32 Inches",0,https://images.isbndb.com/covers/98/51/9780874779851.jpg,Success,150,22.3.4
0-571-19954-2,The Last Madam: A Life in the New Orleans Underworld,Christine  Wiltz,Faber & Faber,256,2000,"Wallace, Norma , -1974, Prostitution--History, Prostitution--Louisiana--New Orleans--History, Prostitutes, Prostitutes--Louisiana--New Orleans--Biography, HQ146.N6 W55 2000, 306.74/2/0976335",Hardcover,"Sexy, shrewd Norma Wallace ran the last of the legendary houses of prostitution in the French Quarter of New Orleans. Two years before her death in 1974, she began to tape-record her memories - the salacious stories of a smart, glamorous, powerful woman whose scandalous life made front-page headlines, and whose husbands and lovers ran the gamut from movie stars to gangsters to the boy next door, thirty-nine years her junior, who became her fifth and final husband.. ""Christine Wiltz's The Last Madam is a chronicle of Norma's rise from a life of poverty to that of a wealthy grande dame - a New Orleans legend with powerful political connections who was given the keys to the city. She answered to no one, and surrendered only to an irrational, obsessive love, which ultimately led to her surprising and violent death. This is also the story of New Orleans over five decades, a story thick with the vice and corruption that flourished in the city's steamy Old World atmosphere.",en,First Edition,"Height: 9.5 Inches, Length: 6.25 Inches, Weight: 1.05 Pounds, Width: 1 Inches",25,https://images.isbndb.com/covers/95/49/9780571199549.jpg,Success,140,22.3.4
0-932716-48-2,The Tales of Horror: [A Flip-Book],"Mullen, Laura",Kelsey Street Press,107,5/1/1999,,Paperback,"Here Enter The Stock Elements Of The Generic Horror Tale: The Haunted House, The Doctor, The Down-to-earth Gardener, The Chatty Housemaid, The Sunny Morning And Dark Portentous Night. At The Center, A Beautiful Woman Is Dead. But Is She? --back Cover. Overture -- The Tales Of Horror -- Things Look Better In The Morning -- (belated) Prologue -- The Tales Of Horror -- A Travel Diary -- (a Word Of Explanation) -- Pastoral Interlude -- A Pretty Girl Is Like A Melody -- Things Look Better In The Morning -- (muted Sobbing Behind A Shut Door) -- The Proof -- The Illusion -- The Empty Room -- The Cure. By Laura Mullen.",en,,"Height: 9.02 Inches, Length: 7.15 Inches, Weight: 0.57 Pounds, Width: 0.29 Inches",14,https://images.isbndb.com/covers/64/84/9780932716484.jpg,Success,97,22.3.4
0-312-22284-X,"Five Euphemias: Women in Medieval Scotland, 1200-1420",Elizabeth Sutherland,Palgrave Macmillan,282,1999,"General & Miscellaneous Scottish History, Europe - Social History, Medieval History - Social Aspects, Women's History - Middle Ages & Renaissance, Scottish History - Social Aspects, Women's History - Europe - Great Britain, Women's History - Europe - Gene",Hardcover,"<p>Through the lives of the five women, all related, all called Euphemia, and one of them Queen of the Scots, Elizabeth Sutherland provides a unique insight into a popular period of Scottish history. While medieval battles are well recorded, there is little written about the important influence of the women behind the scenes. Through arranged marriages, profitable alliances were made, territory gained and bridges built. But the women-though technically the possessions of their menfolk-were far from passive creatures. There are accounts of bravery and love affairs, papal separations and religious devotion. It was a turbulent time in Scottish history, and this original book casts new light on the Scots' fierce fight for freedom.</p>",en,,"Height: 9.75 Inches, Length: 6.5 Inches, Weight: 1.35 Pounds, Width: 1 Inches",4.9,https://images.isbndb.com/covers/28/40/9780312222840.jpg,Success,131,22.3.4
0-385-33451-6,Ithaka: A Daughter's Memoir of Being Found,"Saffian, Sarah",Random House Publishing Group,324,10/12/1999,,Paperback,"<p>”Hello, is Sarah Saffian there?” asks the voice on the other end of the line. ”My name is Hannah Morgan. I think I’m your birth mother.” So begins this powerful memoir by a young woman whose life changes dramatically when she receives a phone call from someone at once a stranger and her most intimate relation. Saffian’s riveting story of painful self-discovery and newfound joy is unique in its reversal of the usual adoption narrative: here, the biological parents seek out the adoptee. Weaving together letters, journal entries, memories and relections, Saffian tells of her adoption, her adoptive mother’s death six years later, and her upbringing in a loving family. She learns that her biological parents ended up marrying and having other children. She is thus faced with an entire family to whom she is genetically linked. Saffian’s boldly honest account reaches a moving climax with their reunion, three years after the first phone call. Along the way, it raises thorny questions: What is a family? Can we have more than one? What is the line between parental concern and intrusion? Is it hypocritical to be a pro-choice adoptee? How do nature and nurture work together to form a person’s identity? By turns earnest and playful, <i>Ithica: A Daughter’s Memoir of Being Found</i> is sure to touch readers everywhere who have grappled with who they are.Sarah Saffian is a former reporter for the New York Daily News and has also written for the <i>Village Voice, Interview, Harper’s Bazaar, and Mirabella.</i> She holds a B.A. from Brown University and an M.F.A. from Columbia University, and lives in her native New York City.</p>",en,,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.95 Pounds, Width: 0.81 Inches",19,https://images.isbndb.com/covers/45/18/9780385334518.jpg,Success,136,22.3.4
1-55861-221-1,Under the Rose: A Confession (The Cross-Cultural Memoir Series),"Alaya, Flavia",The Feminist Press at CUNY,400,9/1/1999,,Hardcover,"<p><p>an Explosive True Story Of Passion And Transgression Rendered In Exquisite Prose.</p> <h3>publishers Weekly</h3> <p>in An Emotionally Extravagant Memoir That Favors Stream Of Consciousness Over Structure, Alaya (gaetano Federici: The Artist As Historian), A Literature And Cultural History Professor At Ramapo College In N.j., Recounts Her Longstanding, Clandestine Relationship With A Roman Catholic Priest. She Brings To Life Her Italian-american Upbringing In A Large Extended Family, Capturing The Complexities Of Her Relationship With A Father Who, Hoping To Protect Her Sexual Innocence, Restricted Her Freedom. Shortly After Leaving College, She Found Both Love And Freedom In Perugia, Italy, Where She Was Living On A Fulbright Scholarship And Met Father Harry Browne, A 40-year-old Irish-american Priest. Browne Reciprocated Her Feelings, And Their Love Affair Blossomed When They Returned To New York And Became Deeply Involved In Tenant Organizing On The Upper West Side. When Alaya Became Pregnant, She Fled To Italy To Have Her Baby, So As Not To Jeopardize Her Lover's Position In The Church. She Later Relocated To New Jersey And, Through The Births Of Two More Children, Kept Their Father's Identity A Secret While Browne's Ongoing Political Activism Burnished His Reputation As A Charismatic Radical Priest. In 1970, Ill From The Demands Of Single Motherhood, Alaya Finally Told Browne Either To Live Openly With Her Or To Leave Permanently. He Chose To Live With Her, But Remained A Priest Until His Death From Leukemia 10 Years Later. Alaya Squarely Lays The Blame For Her Lover's Divided Loyalties At The Feet Of A Regressive Church. She Is Less Convincing, However, In Her Protestations That Their Domestic Situation Allowed Her The Freedom To Be Herself. B&w Photos. Author Tour. (oct.) Copyright 1999 Cahners Business Information.</p>",en,First Edition,"Height: 9.2 Inches, Length: 6.3 Inches, Weight: 1.56087281496 Pounds, Width: 1 Inches",1.99,https://images.isbndb.com/covers/22/11/9781558612211.jpg,Success,17,22.3.4
1-55861-221-1,Under the Rose: A Confession (The Cross-Cultural Memoir Series),"Alaya, Flavia",The Feminist Press at CUNY,400,9/1/1999,,Hardcover,"<p><p>an Explosive True Story Of Passion And Transgression Rendered In Exquisite Prose.</p> <h3>publishers Weekly</h3> <p>in An Emotionally Extravagant Memoir That Favors Stream Of Consciousness Over Structure, Alaya (gaetano Federici: The Artist As Historian), A Literature And Cultural History Professor At Ramapo College In N.j., Recounts Her Longstanding, Clandestine Relationship With A Roman Catholic Priest. She Brings To Life Her Italian-american Upbringing In A Large Extended Family, Capturing The Complexities Of Her Relationship With A Father Who, Hoping To Protect Her Sexual Innocence, Restricted Her Freedom. Shortly After Leaving College, She Found Both Love And Freedom In Perugia, Italy, Where She Was Living On A Fulbright Scholarship And Met Father Harry Browne, A 40-year-old Irish-american Priest. Browne Reciprocated Her Feelings, And Their Love Affair Blossomed When They Returned To New York And Became Deeply Involved In Tenant Organizing On The Upper West Side. When Alaya Became Pregnant, She Fled To Italy To Have Her Baby, So As Not To Jeopardize Her Lover's Position In The Church. She Later Relocated To New Jersey And, Through The Births Of Two More Children, Kept Their Father's Identity A Secret While Browne's Ongoing Political Activism Burnished His Reputation As A Charismatic Radical Priest. In 1970, Ill From The Demands Of Single Motherhood, Alaya Finally Told Browne Either To Live Openly With Her Or To Leave Permanently. He Chose To Live With Her, But Remained A Priest Until His Death From Leukemia 10 Years Later. Alaya Squarely Lays The Blame For Her Lover's Divided Loyalties At The Feet Of A Regressive Church. She Is Less Convincing, However, In Her Protestations That Their Domestic Situation Allowed Her The Freedom To Be Herself. B&w Photos. Author Tour. (oct.) Copyright 1999 Cahners Business Information.</p>",en,First Edition,"Height: 9.2 Inches, Length: 6.3 Inches, Weight: 1.56087281496 Pounds, Width: 1 Inches",1.99,https://images.isbndb.com/covers/22/11/9781558612211.jpg,Success,94,22.3.4
0-395-85991-3,When Mountains Walked,"Wheeler, Kate",Houghton Mifflin Harcourt,375,2000,,Hardcover,Kate Wheeler.,en,,"Height: 9.5 Inches, Length: 6.5 Inches, Weight: 1.4 Pounds, Width: 1.25 Inches",24,https://images.isbndb.com/covers/99/19/9780395859919.jpg,Success,143,22.3.4
0-8166-3274-X,Women of White Earth,"Vannote, Vance",Univ of Minnesota Pr,211,10/5/1999,"Social Sciences, Ethnic Studies",Paperback,,en,First Edition,"Height: 8 Inches, Length: 8 Inches, Weight: 0.8377565956 Pounds, Width: 0.5 Inches",24.95,https://images.isbndb.com/covers/27/49/9780816632749.jpg,Success,55,22.3.4
0-931122-93-7,No Parole Today,"Tohe, Laura",West End Press,47,12/31/1999,"Navajo Indians--Education, Navajo Indians--Education--Fiction, Navajo Indians, Navajo Indians--Poetry, Indians of North America, Indians of North America--Poetry, Navajo poetry, PS3570.O423 N662 1999",Paperback,"Presents A Series Of Poems And Prose Writings By Laura Tohe In Which She Chronicles Her Childhood On The Reservation In Arizona And New Mexico, Focusing On The U.s. Government's Policy To Assimilate Native Americans Into White Culture. Introduction: Letter To General Pratt -- Prologue: Once You Were Signed Up -- Kill The Indian, Save The Man -- Our Tongues Slapped Into Silence -- The Names -- Cat Or Stomp -- She's Real Quiet, A Letter From The Indian School I -- Joe Babes -- The Mane Story -- Christianity Hopping -- The Sacrament -- Popeye's Kitchen, A Letter From The Indian School Ii -- Woolworths -- Sometimes Those Pueblo Men Can Sure Be Coyotes -- Mennen Skin Bracer -- Dancing Boots -- Visiting Cabbage Ears, A Letter From The Indian School Iii -- Covert Lover Or How My Naa'ashood Days Ended -- So I Blow Smoke In Her Face -- Collage -- No Parole Today -- Conversations In Passing -- My Brother Shakes The Bottle -- Body Identified -- Newspaper Deaths -- The Shooting -- No Parole Today -- Sometimes She Dreams -- Little Sister -- Half-light -- Oil -- When The Moon Died -- Easter Sunday -- At Mexican Springs. Laura Tohe. Poems And Short Stories. Some Poems Previously Published In Various Sources.",en,1,"Height: 9 Inches, Length: 6 Inches, Weight: 0.25 Pounds, Width: 0.25 Inches",11.95,https://images.isbndb.com/covers/29/34/9780931122934.jpg,Success,128,22.3.4
0-385-48960-9,Raising Our Athletic Daughters: How Sports Can Build Self-Esteem and Save Girls' Lives,"Jean Zimmerman, Gil Reavil",Crown,255,1999-11,,Paperback,"<p>Now in paperback, the first book to document how participating in sports changes young girls' lives during the difficult years of adolescence.</p>
<p>From high-profile women's professional leagues to high-school-level champions, girl athletes are acheiving record breakthroughs. Witness, for example, the first spectacular season of the WNBA, or the celebrated victories of women's teams at the 1996 Olympics. The female athlete is a new media darling especially beloved of today's teenage girls, who are almost as likely to have pictures of Rebecca Lobo, Mia Hamm, or Gabrielle Reece on their walls as posters of Leonardo DiCaprio.</p>
<p>So it seems paradoxical that many books and studies attest to a truly sobering picture of girls' lives. With her book <b>Reviving Ophelia</b>, Mary Pipher was only the latest in a string of theorists to describe the dramatic ways in which girls loose self-esteem during the critical years of adolescence, contributing to eating disorders, drug problems, and chronic depression in many young women. In <b>Raising Our Athletic Daughters</b>, journalists Zimmerman and Reavill set out to talk with girls and their parents about&nbsp;&nbsp;how sports can transform girls' lives. Here are firsthand stories from the inner cities and rural playing fields across the nation, offering compelling evidence that participation in athletics makes an extraordinary difference in the lives of young girls, from reducing pregnancy rates and substance abuse to increasing college attendance. <b>Raising Our Athletic Daughters</b> is a clarion call for all those eager to help their children succeed and level the playing field, at last.</p>",en,Reprint,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.79 Pounds, Width: 0.68 Inches",19,https://images.isbndb.com/covers/96/07/9780385489607.jpg,Success,135,22.3.4
0-609-60096-6,The Power of Pride: Stylemakers and Rulebreakers of the Harlem Renaissance,"Carole Marks, Diana edkins",Crown,272,10/12/1999,"African Americans--Intellectual life, African Americans--Intellectual life--20th century--Sources, Harlem Renaissance, African American arts--History, African American arts--History--20th century--Sources, African American intellectuals, African American intellectuals--Biography, African American artists, African American artists--Biography, African American authors, African American authors--Biography, African American arts, African American arts--20th century--Sources, Harlem Renaissance--Sources, Intellectual life, E185.6 .M35 1999, 974.7/100496073/00922",Hardcover,"The Harlem Renaissance Was An Electrifying Period During Which Huge Numbers Of African Americans Threw Off The Shackles Of Discrimination, Exploitation, And Poverty Is The South And Moved North. The Power Of Pride Is A Visually Spirited And Intimate Book Full Of Photographs, Letters, Playbills, And Drawings That Capture The Gaiety And Excitement Of The Time. Moving From The Brownstones Of Striver's Row In Harlem To The Negro Appreciation Salons In Paris, The Book Focuses An Seventeen Renalssance Figures Who Exemplify The Themes Of Race, Fortitude, Talent, And Style, And Whose Strength Of Will And Ability Created A Model For All Those With Dreams And Aspirations Emerging In The African-american Community.--jacket. Out Of The South: Josephine Baker -- Walter White -- Zora Neale Hurston -- Home To Harlem: A'lelea Walker -- James Weldon Johnson -- Ethel Waters -- Going To Chicago: Louis Armstrong -- Bessie Smith And Alberta Hunter -- Jessie Fauset And Nelia Larsen -- Washington, D.c., Connections: Florence Mills -- Duke Ellington -- Bill Bojangles Robinson -- Paris: Société Des Amis Des Noirs: Carl Van Vechten -- Langston Hughes -- Dorothy West. Carole Marks And Diana Edkins. Includes Bibliographical References And Index.",en,First Edition,"Height: 10.5 Inches, Length: 8 Inches, Weight: 2.3920155427 Pounds, Width: 1.25 Inches",35,https://images.isbndb.com/covers/09/62/9780609600962.jpg,Success,151,22.3.4
0-375-70363-2,The Love of a Good Woman : Stories,"Munro, Alice",Vintage,352,1999-11,"Women, Women--Canada--Fiction, Social life and customs, PR9199.3.M8 L68 1998, 813/.54",Paperback,"An Anthology Of Stories Probing The Human Psyche. In The Title Story, A Woman Prepares To Put Her Life On The Line To Get A Man. She Will Confront Him With A Murder He Committed, At Which Point He Might Kill Her, But If He Doesn't She Will Have Him In Her Power. The Love Of A Good Woman -- Jakarta -- Cortes Island -- Save The Reaper -- The Children Stay -- Rich As Stink -- Before The Change -- My Mother's Dream. By Alice Munro.",en,1,"Height: 7.95 Inches, Length: 5.25 Inches, Weight: 0.6375 Pounds, Width: 0.74 Inches",0,https://images.isbndb.com/covers/36/38/9780375703638.jpg,Success,154,22.3.4
1-896764-23-1,The Nordlings (Notherland Journeys),"McDonnell, Kathleen",Second Story Press,240,1/1/1997,,Paperback,,en,,"Height: 5.25 Inches, Length: 7.75 Inches, Weight: 0.440924524 Pounds, Width: 0.5 Inches",7.95,https://images.isbndb.com/covers/42/38/9781896764238.jpg,Success,102,22.3.4
0-7352-0102-1,HERBAL HEALING Secrets FOR WOMEN,"Vukovic, Laurel",Prentice Hall Press,384,2/14/2000,,Paperback,"From a leading authority on herbal remedies, a practical guide to optimal healing through the power of herbs--with an emphasis on the special needs of women over forty. Line drawings.

                        <p>""...includes a homemade aphrodisiac tea that boosts your sexual vitality, a fragrant varicose vien massage oil that relieves inflammation &amp; swelling, a seed extract with 50 times the antioxidant potency of vitamins C or E, and more.""
</p>",en,1,"Height: 8.94 Inches, Length: 6.04 Inches, Weight: 1.3337966851 Pounds, Width: 1.05 Inches",15,https://images.isbndb.com/covers/10/26/9780735201026.jpg,Success,157,22.3.4
0-312-85970-8,"Juniper, Gentian, And Rosemary","Dean, Pamela",Tor Books,350,6/12/1999,,Paperback,,en,First Edition,"Height: 8.3 Inches, Length: 5.44 Inches, Weight: 0.83555197298 Pounds, Width: 0.945 Inches",14.95,https://images.isbndb.com/covers/97/01/9780312859701.jpg,Success,83,22.3.4
1-57324-168-7,Speak the Language of Healing: Living With Breast Cancer Without Going to War,"Susan Kuner, Carol Orsborn, Linda Quigley, Karen Stroup",Red Wheel,221,10/1/1999,"Basic Sciences, Alternative Medicine & Natural Healing, Administration & Management, Religious Inspiration, Emotional Healing, Clinical Psychology, Psychology - Theory, History & Research, Healing, Clinical Medicine, Inspiration, Health - Diseases & Disor",Paperback,"<p>Drawn together by their dismay over the medical establishment's approach to the healing process, four women offer a new way of viewing the five stages of illness using a language of relationship, spirit and integration.</p> <h3>Publishers Weekly</h3> <p>Rejecting the pervasive medical view of cancer treatment as a war against illness, four women with breast cancer offer holistic perspectives on the processes of treatment, healing and renewal. Drawing on their diverse spiritual backgrounds (Orsborn is Jewish and a student of Eastern philosophy; Kuner studied with a Sufi teacher; Quigley has undergone 12-Step programs; and Stroup is a Christian minister), the authors have crafted a framework that allows women to view their cancer as part of an encounter with their deepest selves. They postulate five stages through which initiates travel on the journey from fear to acceptance: impact, chaos, choices, community and spirit. As each author relates her experiences--such as confronting fears of death, pain and isolation, choosing between mainstream and alternative therapies and enduring the loss of hair, self-esteem, friends and, in once case a fianc --she suggests ways to counter the prevailing view of doctors and patients that patients who fight back stand the greatest chance of being healed, that survivors are winners and those who die have lost their battles. Readers at any stage of breast cancer treatment will likely take comfort from the authors' spiritual emphasis. Agent, Linda Roghaar. (Oct.) FYI: A portion of the proceeds from the books sold will go to breast cancer research. Copyright 1999 Cahners Business Information.</p>",en,1,"Height: 9 Inches, Length: 6 Inches, Weight: 0.89948602896 Pounds, Width: 0.75 Inches",0,https://images.isbndb.com/covers/16/87/9781573241687.jpg,Success,116,22.3.4
0-345-43567-2,Living in Process: Basic Truths for Living the Path of the Soul,"Schaef, Anne Wilson",Wellspring/Ballantine,384,10/5/1999,,Paperback,,en,,"Height: 8.18 Inches, Length: 5.49 Inches, Weight: 0.8 Pounds, Width: 0.82 Inches",12.95,https://images.isbndb.com/covers/56/75/9780345435675.jpg,Success,134,22.3.4
0-8050-6073-1,Understood Betsy,"Canfield Fisher, Dorothy",Henry Holt and Co. (BYR),240,10/15/1999,Literary Collections,Hardcover,,en,First Edition,"Height: 8.42 Inches, Length: 5.82 Inches, Weight: 0.8 Pounds, Width: 0.95 Inches",0,https://images.isbndb.com/covers/07/37/9780805060737.jpg,Success,143,22.3.4
